dataset,method,subject,seed,reward_mode,kappa,accuracy,n_train,n_test,n_classes_test,y_true_seq,y_pred_seq
STEW,ccb,33,42,balanced,0.32692307692307687,0.527027027027027,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;high;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;low;medium;low;low;high;high;high;high;high;high;high;high;high;medium;medium;high;medium;high;high;high;high;medium;medium;high;high;high;high;low;low;high;high;high
STEW,ccb,34,42,balanced,0.09523809523809523,0.4864864864864865,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;medium;low;low;low;medium;low;low;low;medium;low;low;low;low;medium;low;low;low;low;low;medium;medium;low;medium;low;medium;low;low;medium;low;low;low
STEW,ccb,35,42,balanced,-0.05263157894736836,0.4594594594594595,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;medium;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low
STEW,ccb,36,42,balanced,0.475,0.7162162162162162,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;high;high;low;low;high;low;high;medium;low;low;low;low;high;low;high;low;medium;high;low;high;low;high;low;low;high;high;medium;high;low;medium;high;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;low;high;high;medium;high;low;medium;high;high;high;high;high
STEW,ccb,37,42,balanced,-0.21052631578947367,0.06756756756756757,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;low;low;low;high;medium;low;low;low;low;low;low;low;low;low;low;high;medium;low;low;medium;low;low;low;low;high;medium;low;low;low;low;low;low;low;low;low
STEW,ccb,38,42,balanced,0.2702702702702703,0.6351351351351351,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;medium;medium;low;low;low;low;medium;low;medium;low;low;medium;low;medium;medium;medium;low;low;low;low;low;low;low;medium;medium;medium;medium;low;low;low;low;low;low;medium
STEW,ccb,39,42,balanced,0.0864197530864198,0.5,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;high;low;low;low;high;low;low;low;medium;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;high;low;low;low;high;low;low;low;low;low;low;high;low;low;low;low;low;medium;low;low;low;low;low;low;high;high;high;low;medium;low;low;high;low;low;low;high;low;low;low;low;medium;low;medium;medium;low;low;low
STEW,ccb,40,42,balanced,0.08108108108108103,0.5405405405405406,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;medium;medium;medium;low;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;low;medium;medium;low;medium;medium;low;medium;medium;low;medium;medium;medium;medium;low;medium;medium;medium
STEW,ccb,41,42,balanced,-0.34782608695652173,0.16216216216216217,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;low;low;medium;medium;medium;medium;medium;high;low;high;high;low;high;high;low;low;medium;medium;low;high;high;high;high;high;low;high;low;low;medium;high;high;medium;high;medium;medium;low;medium;high;high;high;medium;high;low;low
STEW,ccb,43,42,balanced,-0.03296703296703307,0.36486486486486486,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;medium;low;medium;low;low;low;low;medium;medium;medium;medium;low;low;medium;medium;low;low;low;low;high;medium;low;low;low;low;low;low;low;low;medium;low;low;low;low;medium;low;medium;low;medium;low;low;medium;low;low;low;low;low;low;medium;low;low;medium;medium;low;low;low;low;low;high;high;low;low;low;low;low;low;low;low;low;low;low;low;low
STEW,ccb,44,42,balanced,0.19266055045871555,0.40540540540540543,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;medium;low;low;medium;medium;low;low;low;low;low;low;low;low;low;medium;low;low;medium;low;low;high;low;low;low;low;low;low;low;medium;low;low;medium;medium;medium;medium;medium;medium;low;low;low;medium;medium;medium;medium;low;medium;medium;medium;low;medium;low;medium;medium;medium;low;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium
STEW,ccb,45,42,balanced,0.8421052631578947,0.918918918918919,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,high;low;low;low;low;low;medium;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;low;high;high;high;medium;high
STEW,ccb,46,42,balanced,0.3411764705882353,0.6216216216216216,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;high;low;high;high;high;low;low;high;medium;high;high;medium;low;low;low;high;high;low;medium;low;high;high;high;high;high;high;high;low;low;medium;high;high;high;high;high;medium;medium;high;low;medium;low;high;high;medium;high;medium;low;medium;low;high;high;high;low
STEW,ccb,47,42,balanced,0.06493506493506496,0.5135135135135135,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;high;high;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;high;high;high;low;high;high;low;low;low;high;low;low;high;low;low;low;low;high;high;medium;low;low;low;low;high;low;high;medium;high;low;high;low;medium;low;low;low;high;high;low;high;low;low;high;high;low;low;low;low;low;low;low;low;low;low
STEW,ccb,48,42,balanced,0.5365853658536586,0.7432432432432432,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,medium;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;low;high;high;low;low;low;medium;high;high;low;high;medium;high;high;low;low;high;high;high;high;high;low;high;high;high;medium;high;high;high;low;high;medium;medium
